RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024,4/30/2024,5/31/2024,6/30/2024,7/31/2024,8/31/2024,9/30/2024,10/31/2024,11/30/2024,12/31/2024,1/31/2025,2/28/2025,3/31/2025,4/30/2025,5/31/2025,6/30/2025
102001,0,United States,country,,1244.217545,1249.898289,1256.109482,1261.175183,1265.839449,1270.077471,1274.873982,1280.141195,1285.827247,1291.342353,1296.575236,1301.263929,1305.083206,1308.391573,1310.574095,1314.175569,1317.967258,1322.928445,1326.934319,1331.148786,1334.980084,1338.966592,1342.515202,1345.950627,1350.968053,1356.781079,1363.969168,1369.206606,1374.260127,1378.305119,1382.576602,1386.194972,1391.026308,1395.163101,1400.078416,1404.96999,1410.208266,1415.465063,1419.849852,1424.596729,1428.58762,1433.280432,1438.144655,1443.544165,1448.015936,1453.432483,1459.310072,1465.146368,1469.573975,1473.305105,1477.768783,1482.713876,1488.373163,1493.790391,1499.175696,1504.433154,1509.893412,1514.959505,1519.414116,1524.003907,1529.277399,1534.993361,1539.614097,1537.267035,1532.514186,1528.440292,1528.957934,1529.116323,1529.909262,1533.622142,1539.730591,1547.659409,1557.748538,1568.719768,1581.296667,1597.859304,1619.573987,1644.567446,1670.291259,1697.871567,1725.306559,1748.818636,1768.842284,1786.691578,1801.756377,1816.881614,1829.531938,1845.872871,1860.28077,1875.247538,1887.253796,1895.971026,1901.721811,1905.887024,1910.22108,1915.896676,1921.386551,1926.828024,1934.70659,1940.338927,1946.16091,1947.850569,1951.433212,1955.508639,1960.107528,1965.586225,1970.181164,1975.704223,1981.159862,1987.088977,1991.993803,1997.398725,2003.199047,2009.799477,2014.510472,2019.65397,2025.435135,2031.618687,2038.568509,2044.003812,2049.561793,2054.204002,2058.395861,2061.909947,2064.83864,2068.571228
394913,1,"New York, NY",msa,NY,2434.921089,2451.100181,2465.526087,2476.041728,2480.672901,2485.160145,2490.11707,2499.071402,2507.966176,2516.673163,2521.779047,2527.25904,2530.651371,2534.0383,2534.652431,2536.510679,2539.636033,2543.903572,2550.175532,2553.334444,2558.192976,2562.964081,2572.885223,2576.355054,2579.642832,2579.350075,2583.759067,2586.875493,2592.68043,2595.815652,2599.625234,2600.825784,2603.99473,2603.262914,2603.506215,2605.90997,2611.501024,2617.275298,2621.837414,2629.798621,2634.835254,2639.596648,2644.305602,2652.919146,2660.35298,2665.316837,2672.387294,2678.377429,2685.919957,2692.202339,2699.194882,2704.348014,2710.677368,2718.586492,2726.151185,2732.793178,2739.404117,2750.153898,2758.237873,2767.759483,2774.992815,2784.244437,,,,,,,,2533.000542,2518.984142,2518.385071,2522.098429,2530.825616,2542.963225,2562.725237,2595.128775,2636.912332,2688.129101,2749.549104,2812.693357,2869.422625,2919.823384,2961.650268,2996.341926,3025.685231,3054.333378,3083.822599,3116.137159,3149.26099,3183.493769,3210.627785,3228.77065,3237.188402,3240.39101,3242.94667,3249.405418,3257.971095,3270.633073,3287.847879,3302.916482,3312.421325,3320.03721,3328.931557,3342.289574,3353.346459,3360.738238,3369.274086,3381.184981,3395.310522,3409.059561,3419.014529,3430.120223,3436.846664,3441.569322,3446.876126,3452.764318,3466.158245,3485.586828,3505.398966,3521.386489,3534.929495,3546.124313,3557.101368,3567.011171,3582.655047
753899,2,"Los Angeles, CA",msa,CA,1831.131781,1841.475354,1853.428929,1863.33968,1871.35337,1879.945847,1889.864823,1901.355711,1914.139294,1925.234016,1937.978472,1949.92085,1960.24715,1967.935678,1974.250305,1981.30842,1990.802801,2001.175679,2011.484279,2019.156284,2027.309348,2035.009085,2042.666501,2051.321393,2064.339542,2078.521619,2094.054147,2105.189673,2114.531591,2121.528852,2129.502218,2136.299986,2145.056449,2152.112785,2161.698588,2170.144527,2180.536303,2190.827854,2196.6699,2203.36601,2207.823642,2217.392027,2225.926834,2236.207599,2244.036424,2253.259901,2262.485563,2270.947693,2275.706916,2279.662529,2286.741797,2295.132724,2305.495915,2312.594668,2319.673925,2326.225119,2333.219372,2339.87474,2344.976737,2350.868665,2357.587548,2364.610053,2359.868062,2351.470574,2341.185317,2332.45228,2326.962739,2320.496093,2318.341879,2322.496517,2329.845296,2335.826687,2346.630634,2357.366503,2371.400922,2385.022485,2405.995116,2437.070587,2475.244525,2520.456069,2559.959582,2591.743443,2616.592778,2644.103689,2667.752329,2693.688838,2715.841763,2745.406292,2769.116269,2786.881496,2797.550811,2804.600542,2810.195963,2813.293051,2818.969871,2823.794503,2824.375514,2826.310818,2833.770956,2844.213733,2851.318666,2854.05761,2858.424805,2864.718472,2869.258728,2875.914529,2878.222156,2884.762192,2885.651492,2890.001672,2893.759642,2903.34099,2913.448301,2924.45039,2932.139241,2938.121588,2946.761589,2955.884717,2967.836718,2975.729502,2990.030273,2999.877623,3007.532693,3007.106585,3008.434735,3011.70583
394463,3,"Chicago, IL",msa,IL,1486.135985,1487.797226,1492.184739,1496.32406,1501.202101,1504.528021,1507.474265,1511.739382,1515.313373,1520.350684,1525.181816,1530.856834,1534.755783,1537.280226,1539.583596,1540.799684,1542.699462,1545.735535,1551.106521,1557.684933,1560.440023,1563.632666,1562.970202,1563.067648,1564.800537,1571.375282,1579.762086,1586.153369,1590.86081,1592.335113,1593.543514,1592.649063,1597.186873,1599.062498,1603.985721,1607.103209,1611.155927,1615.043318,1616.661132,1619.399505,1622.052942,1627.495939,1632.121783,1635.094722,1635.403473,1637.043241,1641.077398,1648.501424,1653.185596,1655.890057,1658.870364,1662.264197,1666.495847,1670.003618,1673.917928,1679.916098,1686.173272,1692.634056,1696.598786,1698.719583,1702.321709,1706.705661,1711.528363,1702.575728,1692.181797,1683.197524,1679.992297,1677.467684,1672.802091,1666.090229,1661.916467,1662.428993,1663.231808,1668.406725,1675.064554,1691.68479,1709.084608,1728.177579,1744.26198,1760.373193,1778.043012,1793.918336,1809.735879,1824.127932,1838.16387,1849.064084,1860.44003,1873.40916,1887.678689,1899.682177,1912.861682,1923.710935,1935.106056,1946.612735,1956.44975,1965.685539,1974.276705,1984.029462,1994.208583,2001.314041,2010.917887,2020.192657,2030.148152,2040.610353,2047.874331,2053.220683,2058.071885,2067.52096,2079.240006,2089.382383,2097.397577,2106.495643,2114.444651,2122.942651,2130.130472,2138.295381,2148.583078,2160.934999,2174.56068,2185.088181,2194.308752,2204.834288,2216.802558,2228.969512,2240.713268,2252.975129
394514,4,"Dallas, TX",msa,TX,1129.748436,1133.687859,1137.823465,1145.046249,1150.052528,1155.318011,1159.542576,1164.336194,1169.780195,1174.989997,1180.528494,1186.040324,1189.531876,1194.563198,1198.05079,1203.948635,1207.372349,1212.159173,1216.205479,1221.691056,1226.556931,1232.036412,1235.815676,1240.17136,1246.54681,1251.504699,1259.299779,1263.389204,1271.48437,1274.831399,1279.435383,1282.80441,1286.834981,1289.129731,1294.724622,1299.015826,1304.825667,1309.419291,1311.221875,1314.090161,1314.724757,1319.914472,1323.929156,1327.732573,1330.337988,1336.542451,1341.861785,1348.73393,1351.485707,1353.854824,1358.711273,1363.830205,1369.13962,1372.827934,1376.835816,1381.110624,1385.923416,1388.496969,1390.31804,1391.303854,1394.182954,1398.030474,1404.488259,1402.552456,1398.597153,1393.620389,1393.258303,1395.23078,1400.602229,1408.492985,1416.360531,1426.157496,1436.22301,1448.473338,1458.319583,1474.711973,1494.622306,1520.117952,1547.002047,1575.393231,1602.486979,1625.219326,1646.401056,1665.18747,1681.197559,1694.46479,1706.0941,1722.264414,1737.82978,1756.009584,1768.155484,1772.821533,1771.668162,1767.214814,1766.293877,1767.239706,1771.227716,1774.498802,1781.581687,1780.762214,1782.071154,1776.9315,1776.190954,1774.791892,1775.345575,1777.079523,1778.658822,1779.095398,1778.694558,1775.739505,1773.061271,1771.69268,1773.370893,1776.012576,1774.430519,1776.022695,1778.541721,1782.015647,1783.758233,1785.398755,1786.356305,1789.649155,1791.001108,1793.654749,1792.80909,1793.408573
394692,5,"Houston, TX",msa,TX,1275.47439,1278.21339,1283.289607,1285.308026,1287.096418,1289.147061,1291.839659,1295.83748,1297.266845,1298.264314,1299.635069,1300.324656,1302.747474,1303.016919,1305.868654,1304.90528,1302.691628,1300.878894,1301.625124,1303.016961,1300.673083,1299.317383,1295.875479,1296.163122,1297.59331,1303.463148,1308.621772,1309.748247,1313.391794,1313.209705,1315.164974,1314.407962,1325.321709,1335.572617,1348.005215,1354.970529,1359.065351,1363.248371,1361.795758,1365.667049,1364.690492,1368.221218,1369.265578,1372.250386,1372.336759,1374.089192,1376.697282,1377.250514,1378.583993,1376.071645,1380.328989,1383.355192,1389.085277,1393.116611,1397.448279,1401.474397,1402.823645,1403.233525,1402.564327,1405.645297,1409.473007,1415.500974,1421.763566,1417.773409,1408.832771,1400.040296,1399.88408,1402.845351,1406.696709,1412.621746,1418.733738,1423.379298,1428.624786,1431.22569,1437.787728,1449.597712,1468.477406,1491.090984,1511.164683,1531.694533,1549.000623,1562.579802,1573.995606,1584.390392,1593.79462,1604.597363,1612.605804,1623.762313,1630.41794,1638.633577,1644.901854,1649.470302,1651.516457,1651.780074,1652.556283,1656.537064,1662.575245,1669.702316,1677.536291,1680.084609,1684.480191,1686.459533,1688.837051,1689.061932,1688.82494,1689.995436,1692.583029,1696.249017,1699.882504,1701.979644,1701.087428,1704.11035,1708.770717,1716.420518,1719.108727,1723.480373,1729.431579,1735.202736,1739.378257,1740.735985,1740.614798,1740.300958,1741.71791,1741.221469,1738.596853,1733.748285
395209,6,"Washington, DC",msa,VA,1783.171317,1788.434565,1793.025571,1795.650791,1798.16833,1799.813316,1801.63145,1801.575503,1806.491248,1810.828193,1817.511883,1820.697065,1823.580929,1823.555386,1824.468402,1825.310102,1828.100091,1829.437506,1832.487874,1836.998421,1839.118218,1842.113036,1843.374182,1847.420829,1852.14872,1860.168597,1866.185766,1870.685599,1871.511157,1875.002026,1876.943054,1879.387512,1883.434131,1887.647077,1889.324414,1890.43635,1892.189407,1895.341023,1900.83752,1905.83694,1911.561761,1916.263753,1921.366109,1928.309599,1930.067433,1936.516861,1945.408772,1954.53539,1957.328113,1959.842962,1962.750506,1966.97381,1972.179535,1977.304291,1982.595578,1986.02209,1993.074704,1996.288387,1999.186698,2001.771773,2008.864566,2014.981245,2023.745515,2017.759035,2007.71066,1992.692933,1983.199822,1976.084769,1967.992667,1962.223544,1956.836943,1956.063643,1960.747549,1966.589629,1970.95412,1980.529753,1999.61942,2027.77654,2055.077746,2082.385417,2107.177363,2131.689987,2151.080912,2166.389457,2174.022146,2183.813348,2194.171652,2210.953965,2224.673379,2238.441593,2251.518502,2259.235594,2265.156366,2264.534357,2266.370041,2269.48729,2275.993331,2285.022846,2298.504539,2306.115249,2313.910057,2315.117959,2320.774794,2328.507106,2338.026701,2350.734967,2360.879834,2370.2585,2376.500181,2384.830077,2392.111981,2403.003743,2414.079733,2428.587623,2435.487519,2443.178143,2450.655684,2458.451172,2467.617529,2476.893957,2487.777269,2494.576345,2499.194307,2501.715665,2503.718562,2505.422209
394974,7,"Philadelphia, PA",msa,PA,1276.499362,1279.453298,1286.755323,1289.582359,1292.545816,1293.13195,1296.568028,1299.291736,1303.457284,1306.804571,1307.091368,1308.214812,1308.566638,1313.743432,1315.836373,1319.75646,1323.006526,1329.326783,1332.64875,1335.652076,1336.95101,1339.620256,1345.347244,1349.704872,1353.838164,1355.933169,1359.820445,1363.27989,1365.809283,1365.928466,1368.768733,1372.361409,1377.561215,1381.201273,1383.991302,1390.024954,1393.458836,1397.640571,1400.134249,1403.981334,1409.588819,1412.6296,1415.92617,1419.347406,1424.129827,1430.12337,1436.948014,1440.212775,1445.319425,1447.564952,1453.222609,1457.866244,1461.827988,1468.496703,1474.227941,1479.660468,1483.634518,1487.259149,1490.234338,1494.722837,1499.304682,1506.116122,1511.368,1511.707619,1508.620629,1506.48528,1510.166455,1512.742085,1518.186335,1522.713417,1528.338771,1532.952606,1539.873601,1546.190149,1552.243594,1564.18453,1582.385784,1600.713191,1616.678518,1634.052313,1647.927894,1664.276716,1678.404385,1698.746861,1711.579287,1723.811662,1732.025066,1742.807524,1751.497038,1762.371693,1771.394685,1777.39731,1781.372857,1781.697549,1785.408088,1785.89059,1792.208455,1794.773084,1805.1171,1811.70289,1819.063425,1820.254361,1825.167043,1830.817296,1839.452156,1845.379727,1849.193412,1850.881329,1854.66093,1863.177647,1871.779226,1879.806007,1885.240197,1891.179352,1896.727582,1902.59756,1907.474144,1915.412054,1923.404232,1933.006341,1939.224787,1943.423131,1944.152673,1946.170385,1949.759681,1955.259892
394856,8,"Miami, FL",msa,FL,1522.414379,1531.244396,1538.642501,1546.094692,1554.027713,1561.635006,1568.576778,1575.101383,1583.421701,1589.940479,1599.222799,1605.446123,1611.624576,1614.94442,1618.457267,1621.024269,1620.521938,1620.370774,1620.887679,1622.606607,1624.810159,1626.787566,1630.079303,1632.268324,1638.093512,1643.454423,1652.072726,1655.848112,1658.890917,1662.026919,1666.28491,1672.336375,1677.046608,1680.588382,1680.621439,1683.206299,1687.730039,1693.221605,1697.408331,1702.279021,1707.241207,1713.027252,1718.197206,1723.71253,1727.203062,1731.539494,1736.211091,1741.808662,1744.497805,1746.210567,1748.076345,1752.204699,1757.439,1762.104004,1766.764587,1770.200135,1775.894414,1781.789923,1789.041036,1794.896799,1801.610912,1809.129966,1811.116301,1807.330246,1800.048448,1798.18276,1798.614053,1801.027898,1805.439323,1818.711827,1835.77153,1852.410012,1871.740988,1898.381687,1929.31166,1965.399685,2007.712929,2058.018193,2119.289109,2181.99637,2241.190567,2287.851936,2333.671114,2383.902888,2432.337396,2471.450305,2510.369585,2551.712567,2589.890574,2614.878367,2629.66283,2636.127106,2642.620157,2647.753802,2655.592012,2663.689587,2669.617042,2675.572326,2679.826203,2683.676337,2688.499119,2692.309793,2694.084958,2697.44108,2700.76183,2710.85064,2716.573133,2717.781382,2719.331974,2725.379682,2732.67445,2738.300654,2740.406134,2744.690566,2751.334539,2758.96543,2765.935029,2769.456164,2773.476669,2778.293532,2782.72861,2784.041918,2783.708707,2782.818369,2783.294413,2783.753617
394347,9,"Atlanta, GA",msa,GA,1061.162474,1066.374291,1068.713204,1074.818365,1078.647481,1086.039435,1090.50886,1095.536043,1100.692708,1106.222015,1110.909008,1116.356543,1121.843967,1127.709684,1133.23463,1136.404837,1141.167149,1145.583478,1152.348868,1158.480272,1164.021323,1170.205813,1174.663237,1179.216198,1184.209088,1191.157554,1199.598569,1207.402973,1215.174383,1221.854605,1229.602361,1235.948544,1243.158016,1245.096864,1251.50654,1256.199797,1264.724205,1270.73121,1277.332837,1284.152399,1290.846561,1296.85838,1302.655479,1307.88824,1312.662747,1324.03802,1334.271107,1343.917786,1349.239077,1354.600257,1360.069455,1366.01649,1371.765622,1378.528126,1384.369191,1391.369419,1398.217619,1402.186115,1404.931948,1408.795901,1413.721123,1419.245325,1426.893675,1428.854746,1429.720037,1431.544042,1439.84974,1448.390891,1457.99813,1469.424371,1483.98775,1499.801652,1518.53816,1538.222513,1556.212434,1577.93698,1602.53224,1634.642839,1666.240331,1701.674968,1733.101742,1760.694036,1780.32284,1794.040817,1803.381215,1810.484362,1820.443031,1832.417848,1846.979578,1859.533196,1872.411769,1878.743759,1880.184069,1878.482097,1880.03283,1886.471498,1889.190582,1891.360696,1898.000947,1902.26028,1904.193696,1898.286084,1894.943731,1892.577369,1889.984401,1888.52387,1886.647077,1887.348334,1891.319173,1895.375474,1895.373441,1896.144821,1898.86225,1903.703455,1905.353302,1908.060534,1913.587094,1919.956359,1926.114514,1928.59431,1930.598634,1932.737834,1934.931245,1936.805603,1937.425068,1940.067701
394404,10,"Boston, MA",msa,MA,2106.234998,2110.27241,2120.716847,2131.613427,2140.214224,2144.934193,2147.728439,2154.843746,2164.276541,2179.91068,2191.249136,2197.770425,2196.917501,2205.116323,2206.141517,2212.183245,2215.739676,2225.951731,2235.284236,2246.720451,2257.306966,2265.493281,2264.031539,2263.862991,2274.055033,2287.00737,2301.788415,2306.980783,2309.142939,2311.832615,2316.22307,2322.170318,2326.363375,2329.150482,2340.193154,2354.030203,2364.904316,2367.508116,2372.162918,2379.390591,2388.598573,2392.494429,2397.767346,2401.504654,2406.411235,2415.494005,2422.609521,2430.591019,2434.42266,2440.716353,2446.399016,2453.715808,2461.558472,2471.904895,2480.505546,2488.895718,2497.295874,2503.52586,2509.345808,2513.076648,2519.588664,2527.554168,2538.216184,2526.904119,,,,,,,2360.567079,2363.604245,2376.010859,2394.995476,2412.846435,2432.336495,2457.71557,2488.64515,2520.959295,2552.419716,2590.272084,2629.446646,2661.690767,2681.34549,2691.99402,2693.892207,2701.392361,2719.388101,2746.53722,2774.369923,2802.336839,2834.280429,2863.439506,2883.240796,2891.166728,2893.712686,2895.722408,2908.670403,2925.728997,2947.534003,2961.530261,2974.782043,2985.302958,3000.304548,3014.37148,3026.552784,3038.445971,3049.319545,3059.911418,3073.001914,3084.092933,3094.615883,3101.996236,3110.404817,3114.262137,3113.20946,3113.218738,3118.765567,3131.191764,3148.66104,3167.418013,3179.484895,3188.958603,3193.358119,3201.457804,3208.618963
394976,11,"Phoenix, AZ",msa,AZ,969.1009426,980.1772131,984.4777385,994.0338036,994.775483,1001.084758,1002.109161,1005.61366,1010.9413,1017.703077,1024.039239,1029.045168,1034.015214,1035.746953,1039.233147,1041.4268,1047.595826,1052.859152,1058.833581,1063.835033,1067.540685,1070.927349,1075.275729,1079.849421,1087.027042,1093.049704,1101.059218,1105.175028,1112.537585,1117.063274,1123.69206,1128.45334,1134.50845,1140.394672,1146.66666,1151.853762,1157.756104,1162.398662,1170.682438,1178.685848,1186.698027,1193.874426,1201.788323,1210.360975,1219.302539,1227.6209,1236.153622,1244.638521,1250.716302,1259.608149,1265.559472,1274.317118,1281.133795,1290.542146,1298.622988,1307.691481,1316.410196,1326.135515,1335.659981,1346.219974,1358.18005,1369.430043,1372.47264,1371.25897,1368.065727,1368.703394,1377.173631,1390.121212,1406.528524,1424.736282,1443.101615,1459.35546,1476.579233,1492.489682,1514.279734,1542.815014,1581.707945,1624.894983,1666.637888,1703.990282,1736.286154,1763.631714,1785.030703,1802.57904,1817.538846,1830.356897,1840.455205,1849.184227,1853.241424,1855.026929,1853.440607,1850.681085,1843.764809,1839.685984,1838.610499,1841.856108,1841.787274,1844.041039,1851.581319,1854.953124,1855.834981,1850.583579,1850.811907,1849.578012,1849.350579,1849.722054,1850.169016,1850.04021,1851.623702,1853.342311,1853.307845,1854.96682,1857.561772,1859.328409,1860.342233,1862.93029,1866.765143,1868.912836,1869.887327,1869.21069,1868.430349,1866.112242,1862.211109,1858.293379,1854.703552,1854.180324
395057,12,"San Francisco, CA",msa,CA,2344.170052,2359.980595,2392.552325,2417.126689,2434.092605,2451.082141,2477.512054,2501.185819,2523.366282,2534.095527,2549.668754,2563.566298,2582.868663,2598.020518,2599.001983,2607.749277,2607.823575,2615.943366,2618.537914,2621.055749,2619.167119,2614.833692,2618.723864,2624.740124,2636.003974,2650.11192,2667.447286,2674.276321,2680.628064,2690.612584,2697.824558,2707.031809,2716.105259,2728.717332,2733.860467,2743.857824,2750.387915,2761.985724,2764.662891,2773.395271,2781.062551,2789.64284,2796.776731,2805.838258,2814.155487,2825.020131,2832.95238,2840.12104,2844.098885,2848.269114,2855.923028,2862.587046,2872.159023,2877.213013,2885.257513,2890.501367,2896.955594,2900.22911,2907.312859,2911.862744,2919.118269,2923.044247,2923.269267,2907.193322,2885.154422,,,,,2716.065169,2699.281375,2691.5355,2684.772176,2688.817285,2695.840141,2710.620232,2731.730064,2764.07664,2799.552317,2837.00613,2865.343021,2887.101381,2904.888051,2921.74266,2939.837831,2954.299748,2964.001954,2975.59316,2986.073313,2997.362828,3006.24457,3015.578734,3024.75387,3030.829982,3032.192095,3030.073546,3024.785931,3025.346276,3031.927767,3031.134238,3029.094658,3018.417946,3017.721867,3017.134591,3017.520877,3021.42596,3018.198188,3021.928926,3027.589409,3037.442076,3044.335208,3051.57496,3060.447823,3067.907215,3073.597134,3079.557384,3087.385677,3095.804708,3113.182103,3127.540374,3142.413382,3152.452044,3163.61786,3178.424842,3193.691011,3215.007392
395025,13,"Riverside, CA",msa,CA,1349.636013,1351.640531,1355.748331,1362.196073,1368.170107,1374.526875,1380.014589,1387.446682,1394.8409,1403.219315,1408.467624,1415.497866,1419.428001,1427.42888,1431.870299,1434.793232,1439.502667,1442.529899,1449.685278,1453.84997,1463.558238,1468.986341,1476.198702,1480.928249,1492.281916,1501.059199,1511.091123,1521.971704,1530.635138,1541.064343,1547.219886,1556.325837,1561.10134,1568.644255,1576.434175,1584.628859,1590.734942,1599.922914,1609.543117,1617.427925,1622.846147,1631.174335,1639.304531,1648.419131,1656.051458,1665.182178,1673.852885,1681.704737,1688.675046,1692.696934,1697.703023,1703.972209,1712.980385,1719.16182,1726.78395,1732.672046,1740.665968,1746.899582,1753.061809,1760.100715,1767.542204,1776.13359,1778.399455,1777.655011,1777.288613,1787.986531,1803.700403,1827.838737,1851.58214,1881.235105,1907.458806,1933.599875,1954.829669,1979.693449,2006.007445,2031.372705,2068.185881,2101.582394,2145.690129,2179.866234,2212.847964,2232.327423,2252.002307,2269.566545,2294.697711,2316.148898,2339.823647,2370.041111,2385.583701,2400.928479,2401.277373,2401.998734,2402.214349,2397.985148,2402.946571,2408.044872,2416.834689,2421.799386,2429.434083,2435.480584,2442.85937,2442.697602,2443.737158,2447.680414,2449.15656,2462.6966,2470.205108,2474.888675,2471.678899,2475.550857,2485.219797,2494.027941,2500.946375,2508.031876,2520.530764,2531.618433,2544.135878,2551.182696,2557.496629,2565.49661,2575.553864,2581.996273,2581.438235,2580.409335,2582.240223,2587.130671
394532,14,"Detroit, MI",msa,MI,893.6851152,896.8090576,901.3127697,905.0526028,908.402932,910.4012086,913.3589299,916.1401828,919.6031994,921.4603607,925.2084377,926.678539,930.9481538,932.1294001,933.2499189,934.3286189,936.2761096,938.8697681,942.7108191,947.1772453,949.4339111,954.0675552,956.5593472,960.7114353,962.0261906,966.3583205,971.0220323,978.0461521,983.0350152,988.4595971,991.1173332,994.2173632,997.9989791,1001.257469,1005.26758,1010.021283,1013.562122,1016.467746,1019.188066,1022.031088,1025.627554,1028.565565,1032.220706,1035.931288,1042.648299,1045.583238,1048.14852,1048.509623,1055.640047,1061.874264,1066.342978,1069.503258,1072.871159,1076.382677,1080.356843,1083.851264,1085.001836,1088.822348,1092.826479,1097.740064,1098.309177,1099.186661,1104.422882,1108.567591,1110.990061,1114.501982,1124.205604,1134.853691,1145.086792,1154.218429,1163.432106,1174.04814,1184.221507,1196.254008,1205.534715,1216.372388,1228.222024,1240.978765,1253.119445,1268.712242,1280.997048,1294.378434,1302.702098,1315.25872,1323.822178,1333.638078,1340.02693,1350.814899,1360.534812,1372.691967,1378.812014,1380.459138,1383.554578,1382.87217,1387.055929,1387.24079,1392.577509,1394.996913,1398.579773,1401.183163,1403.613342,1405.866691,1408.558559,1412.438867,1417.979779,1422.955195,1432.409155,1437.651037,1444.755309,1446.709583,1455.087921,1459.667959,1469.589084,1474.684797,1481.692558,1488.921026,1494.5646,1502.074831,1504.421966,1510.855289,1513.771778,1521.569267,1524.262111,1529.130202,1529.746878,1533.353777
395078,15,"Seattle, WA",msa,WA,1411.052472,1417.020919,1427.584967,1430.739449,1437.138081,1443.00083,1456.366199,1467.35239,1478.064266,1488.651887,1493.695687,1502.980929,1511.170937,1525.477561,1528.669957,1538.374157,1548.930916,1563.533535,1573.928379,1579.500897,1586.969278,1595.667464,1606.591706,1614.095486,1623.466682,1635.187386,1654.011145,1666.548422,1677.25961,1685.594714,1692.365539,1700.377264,1706.318829,1711.965465,1713.27057,1715.739601,1720.374298,1725.554325,1730.209158,1734.777131,1741.586486,1746.763531,1750.912523,1754.538076,1759.743582,1765.172211,1775.074808,1782.749313,1788.434018,1793.109023,1796.036828,1801.237635,1805.525249,1811.580466,1820.100627,1829.702762,1838.870026,1847.837046,1855.313327,1864.77235,1874.686182,1884.793289,1895.007459,1884.834844,1869.934538,1850.373315,1841.846069,1835.308955,1828.187912,1820.387185,1811.43662,1804.416192,1807.780191,1814.771362,1829.240887,1848.918193,1877.285834,1910.361982,1943.249573,1977.759907,2010.407084,2037.237171,2059.805199,2078.206559,2090.781176,2103.806985,2113.585417,2129.313455,2143.151212,2159.915531,2171.894623,2175.725456,2175.13008,2174.297222,2172.844037,2172.725793,2172.057161,2176.320433,2182.924937,2184.601045,2185.031788,2181.441907,2182.688317,2188.394431,2193.743191,2201.31953,2206.110753,2214.972164,2224.833726,2233.482578,2241.371355,2249.207837,2257.551129,2260.868315,2265.197019,2269.51619,2276.547176,2283.019179,2292.553931,2298.698393,2304.79301,2308.784343,2312.292406,2316.504564,2320.829055,2330.061899
